  250.57      73.91424 9.323335909e+12
  250.58      67.77106 8.548752294e+12
  250.59      58.58119 7.389856137e+12
  250.60      52.70832 6.649318212e+12
  250.61      49.37973 6.229661843e+12
  250.62      49.07548 6.191534047e+12
  250.63      50.16304 6.329011798e+12
  250.64      53.65499 6.769891869e+12
  250.65      56.29029 7.102692065e+12
  250.66      59.12916 7.461164024e+12
  250.67      57.52934 7.259521810e+12
  250.68      54.81948 6.917806096e+12
  250.69      49.72296 6.274917859e+12
  250.70      45.00555 5.679837872e+12
  250.71      39.35560 4.967001752e+12
  250.72      37.31870 4.710107972e+12
  250.73      35.79769 4.518321848e+12
  250.74      33.25402 4.197436097e+12
  250.75      28.67991 3.620208116e+12
  250.76      27.46158 3.466556080e+12
  250.77      27.27762 3.443493962e+12
  250.78      27.97617 3.531857986e+12
  250.79      30.96446 3.909303927e+12
  250.80      36.55641 4.615456162e+12
  250.81      40.89857 5.163859837e+12
  250.82      43.40176 5.480104067e+12
  250.83      43.56823 5.501316235e+12
  250.84      43.92740 5.546896261e+12
  250.85      43.70466 5.518996275e+12
  250.86      47.03173 5.939418104e+12
  250.87      53.17493 6.715522154e+12
  250.88      62.62020 7.908694163e+12
  250.89      69.66858 8.799197856e+12
  250.90      75.55478 9.542933938e+12
  250.91      77.99841 9.851928314e+12
  250.92      78.40781 9.904020521e+12
  250.93      73.28294 9.257026060e+12
  250.94      70.78093 8.941352255e+12
  250.95      69.05823 8.724078395e+12
  250.96      66.65973 8.421417943e+12
  250.97      64.12140 8.101085839e+12
  250.98      65.69583 8.300326289e+12
  250.99      66.51019 8.403574325e+12
  251.00      68.99260 8.717591904e+12
  251.01      73.44611 9.280706052e+12
  251.02      78.99608 9.982405771e+12
  251.03      82.99274 1.048784037e+13
  251.04      83.89068 1.060169371e+13
  251.05      82.70866 1.045268791e+13
  251.06      82.76418 1.046012756e+13
  251.07      81.68620 1.032432753e+13
  251.08      79.65182 1.006761830e+13
  251.09      76.73791 9.699658301e+12
  251.10      74.88826 9.466198098e+12
  251.11      68.71782 8.686557725e+12
  251.12      60.01377 7.586580005e+12
  251.13      52.17558 6.595986063e+12
  251.14      44.22646 5.591252074e+12
  251.15      35.89808 4.538522141e+12
  251.16      31.26013 3.952350069e+12
  251.17      33.09591 4.184700092e+12
  251.18      38.93463 4.923232092e+12
  251.19      46.65224 5.899320033e+12
  251.20      54.20930 6.855132185e+12
  251.21      62.74232 7.934468162e+12
  251.22      67.39407 8.523062182e+12
  251.23      64.91456 8.209792238e+12
  251.24      62.10594 7.854851883e+12
  251.25      62.99337 7.967399739e+12
  251.26      60.79919 7.690218111e+12
  251.27      58.02714 7.339928191e+12
  251.28      57.56468 7.281700241e+12
  251.29      54.80275 6.932526006e+12
  251.30      51.18014 6.474523738e+12
  251.31      50.36012 6.371092201e+12
  251.32      50.65468 6.408670020e+12
  251.33      54.01056 6.833559831e+12
  251.34      61.18947 7.742122099e+12
  251.35      65.05551 8.231561724e+12
  251.36      64.88116 8.209798005e+12
  251.37      64.27892 8.133897880e+12
  251.38      60.68071 7.678871994e+12
  251.39      56.28892 7.123389907e+12
  251.40      52.32963 6.622602068e+12
  251.41      50.58272 6.401786118e+12
  251.42      48.74764 6.169808077e+12
  251.43      48.68092 6.161621844e+12
  251.44      47.65178 6.031587934e+12
  251.45      47.41195 6.001451860e+12
  251.46      46.31817 5.863232242e+12
  251.47      43.47140 5.503082037e+12
  251.48      39.68140 5.023500075e+12
  251.49      36.33121 4.599541924e+12
  251.50      31.75433 4.020250083e+12
  251.51      28.73491 3.638147940e+12
  251.52      28.49400 3.607823909e+12
  251.53      29.09502 3.684096016e+12
  251.54      32.22292 4.080334012e+12
  251.55      37.11657 4.700175860e+12
  251.56      40.41743 5.118364221e+12
  251.57      44.45085 5.629379871e+12
  251.58      48.01116 6.080494043e+12
  251.59      49.03024 6.209781891e+12
  251.60      50.36784 6.379437818e+12
  251.61      51.02100 6.462403772e+12
  251.62      49.49301 6.269119758e+12
  251.63      46.98129 5.951197807e+12
  251.64      44.34365 5.617278255e+12
  251.65      40.14066 5.085052010e+12
  251.66      34.33313 4.349500064e+12
  251.67      28.69179 3.634968134e+12
  251.68      24.90230 3.155018121e+12
  251.69      22.78103 2.886392087e+12
  251.70      22.37169 2.834676056e+12
  251.71      24.34093 3.084322079e+12
  251.72      27.44042 3.477210137e+12
  251.73      31.10041 3.941158093e+12
  251.74      34.65159 4.391341916e+12
  251.75      37.55659 4.759672062e+12
  251.76      39.79951 5.044106166e+12
  251.77      40.23986 5.100098028e+12
  251.78      40.71375 5.160368079e+12
  251.79      42.29998 5.361643815e+12
  251.80      42.31733 5.364059734e+12
  251.81      43.69651 5.539105866e+12
  251.82      43.32378 5.492037911e+12
  251.83      43.09759 5.463573791e+12
  251.84      42.27399 5.359397765e+12
  251.85      41.78370 5.297447895e+12
  251.86      36.76577 4.661425734e+12
  251.87      35.39707 4.488047886e+12
  251.88      35.19444 4.462560150e+12
  251.89      34.35504 4.356335993e+12
  251.90      35.10151 4.451206169e+12
  251.91      41.81416 5.302637822e+12
  251.92      46.23233 5.863127908e+12
  251.93      47.56833 6.032778068e+12
  251.94      47.36139 6.006731964e+12
  251.95      45.57331 5.780151992e+12
  251.96      38.37049 4.866769945e+12
  251.97      31.27671 3.967153865e+12
  251.98      25.45178 3.228449898e+12
  251.99      23.67888 3.003730100e+12
  252.00      22.95311 2.911830016e+12
  252.01      24.25869 3.077576065e+12
  252.02      26.92796 3.416324047e+12
  252.03      31.35778 3.978483991e+12
  252.04      34.43671 4.369316053e+12
  252.05      38.75272 4.917151924e+12
  252.06      43.52468 5.522839831e+12
  252.07      48.05305 6.097648222e+12
  252.08      51.09004 6.483269911e+12
  252.09      54.15306 6.872238129e+12
  252.10      56.13690 7.124294304e+12
  252.11      57.64738 7.316263928e+12
  252.12      58.53492 7.429174067e+12
  252.13      57.85857 7.343598207e+12
  252.14      55.31649 7.021218234e+12
  252.15      51.45264 6.531044082e+12
  252.16      46.93124 5.957347705e+12
  252.17      45.01243 5.714027741e+12
  252.18      45.53928 5.781178024e+12
  252.19      44.73736 5.679606137e+12
  252.20      45.62196 5.792144032e+12
  252.21      50.72176 6.439864107e+12
  252.22      52.19807 6.627553968e+12
  252.23      51.09279 6.487474176e+12
  252.24      49.45476 6.279684162e+12
  252.25      46.59499 5.916754182e+12
  252.26      43.79050 5.560892129e+12
  252.27      42.65322 5.416719745e+12
  252.28      40.63887 5.161124102e+12
  252.29      42.93969 5.453542064e+12
  252.30      45.17752 5.737962013e+12
  252.31      42.80764 5.437163831e+12
  252.32      40.22109 5.108835811e+12
  252.33      38.47991 4.887842128e+12
  252.34      33.38676 4.241050042e+12
  252.35      27.79607 3.531012047e+12
  252.36      25.88835 3.288811962e+12
  252.37      25.99236 3.302202016e+12
  252.38      27.29559 3.467939938e+12
  252.39      30.81259 3.914938188e+12
  252.40      35.36023 4.492893880e+12
  252.41      38.90463 4.943426093e+12
  252.42      40.63633 5.163665850e+12
  252.43      40.26014 5.116042150e+12
  252.44      39.39936 5.006846067e+12
  252.45      38.84595 4.936712061e+12
  252.46      35.88784 4.560952230e+12
  252.47      30.86045 3.922166022e+12
  252.48      28.23658 3.588820042e+12
  252.49      26.36935 3.351646044e+12
  252.50      24.36896 3.097544098e+12
  252.51      26.59487 3.380658045e+12
  252.52      30.46572 3.872852017e+12
  252.53      33.67057 4.280410178e+12
  252.54      39.85246 5.066506371e+12
  252.55      45.15623 5.740991873e+12
  252.56      44.46704 5.653560033e+12
  252.57      45.48074 5.782650225e+12
  252.58      48.34784 6.147417833e+12
  252.59      46.17770 5.871737766e+12
  252.60      41.80638 5.316107829e+12
  252.61      42.44994 5.398134260e+12
  252.62      41.01047 5.215277810e+12
  252.63      40.75973 5.183650136e+12
  252.64      42.83311 5.447596114e+12
  252.65      47.30535 6.016605880e+12
  252.66      52.16463 6.634907632e+12
  252.67      54.99419 6.995023757e+12
  252.68      53.51966 6.807701946e+12
  252.69      49.01678 6.235150090e+12
  252.70      47.93552 6.097865802e+12
  252.71      46.40801 5.903848309e+12
  252.72      48.08728 6.117754143e+12
  252.73      49.72144 6.325895954e+12
  252.74      52.28859 6.652711928e+12
  252.75      52.77047 6.714273825e+12
  252.76      51.87651 6.600800076e+12
  252.77      46.78741 5.953473741e+12
  252.78      42.57724 5.417941860e+12
  252.79      38.18766 4.859534246e+12
  252.80      32.21085 4.099117941e+12
  252.81      26.68879 3.396550001e+12
  252.82      26.65238 3.392082018e+12
  252.83      27.19915 3.461831983e+12
  252.84      30.62778 3.898391921e+12
  252.85      34.46556 4.387033842e+12
  252.86      37.75807 4.806295945e+12
  252.87      38.49606 4.900411933e+12
  252.88      38.87167 4.948395819e+12
  252.89      37.59743 4.786376147e+12
  252.90      33.72869 4.294008111e+12
  252.91      29.11507 3.706774094e+12
  252.92      26.34389 3.354097877e+12
  252.93      25.72311 3.275226087e+12
  252.94      25.62087 3.262386012e+12
  252.95      28.52228 3.631977857e+12
  252.96      31.14916 3.966602052e+12
  252.97      31.20228 3.973479924e+12
  252.98      29.89826 3.807557976e+12
  252.99      29.92020 3.810530165e+12
  253.00      31.07241 3.957470003e+12
  253.01      31.89477 4.062372168e+12
  253.02      34.04036 4.335796224e+12
  253.03      34.90082 4.445535994e+12
  253.04      34.36645 4.377638076e+12
  253.05      34.16473 4.352147980e+12
  253.06      37.00883 4.714666131e+12
  253.07      38.58710 4.915917750e+12
  253.08      41.83117 5.329400103e+12
  253.09      47.07054 5.997150077e+12
  253.10      50.90364 6.485776007e+12
  253.11      50.52068 6.437222220e+12
  253.12      51.76989 6.596619928e+12
  253.13      52.50948 6.691101868e+12
  253.14      54.43801 6.937173819e+12
  253.15      58.01560 7.393428111e+12
  253.16      64.66121 8.240656024e+12
  253.17      68.84608 8.774289981e+12
  253.18      72.17119 9.198365573e+12
  253.19      69.34046 8.837884019e+12
  253.20      64.47395 8.217929712e+12
  253.21      58.31625 7.433369944e+12
  253.22      56.05634 7.145616048e+12
  253.23      59.29839 7.559264076e+12
  253.24      63.37092 8.078753792e+12
  253.25      64.92535 8.277207810e+12
  253.26      69.59586 8.872957837e+12
  253.27      69.15590 8.817148428e+12
  253.28      62.18737 7.928994071e+12
  253.29      56.42719 7.194844070e+12
  253.30      51.46707 6.562624045e+12
  253.31      48.41877 6.174246175e+12
  253.32      51.68050 6.590502011e+12
  253.33      56.92143 7.259157955e+12
  253.34      60.64703 7.734561866e+12
  253.35      62.95397 8.028989948e+12
  253.36      59.42425 7.579051753e+12
  253.37      55.31668 7.055457911e+12
  253.38      49.96398 6.373024203e+12
  253.39      48.25255 6.155024204e+12
  253.40      53.66256 6.845436002e+12
  253.41      59.75059 7.622338019e+12
  253.42      59.86515 7.637207876e+12
  253.43      56.20274 7.170164261e+12
  253.44      50.94975 6.500198121e+12
  253.45      45.16268 5.762155807e+12
  253.46      41.38463 5.280415875e+12
  253.47      43.23653 5.516994019e+12
  253.48      51.27339 6.542749860e+12
  253.49      55.99425 7.145368060e+12
  253.50      53.05286 6.770210111e+12
  253.51      50.59084 6.456243913e+12
  253.52      46.47601 5.931359797e+12
  253.53      43.08087 5.498356105e+12
  253.54      44.99046 5.742370226e+12
  253.55      52.41004 6.689625997e+12
  253.56      59.12964 7.547603911e+12
  253.57      63.86456 8.152257921e+12
  253.58      63.74297 8.136997994e+12
  253.59      61.65423 7.870646059e+12
  253.60      55.07994 7.031625875e+12
  253.61      45.49181 5.807789834e+12
  253.62      36.46524 4.655564194e+12
  253.63      32.70368 4.175511945e+12
  253.64      30.49927 3.894285959e+12
  253.65      31.30762 3.997689971e+12
  253.66      37.51532 4.790562062e+12
  253.67      47.23720 6.032228090e+12
  253.68      51.47225 6.573266043e+12
  253.69      53.15398 6.788261872e+12
  253.70      54.68427 6.983916192e+12
  253.71      52.02749 6.644848132e+12
  253.72      48.85345 6.239751766e+12
  253.73      43.63878 5.573903909e+12
  253.74      38.38663 4.903222116e+12
  253.75      39.26551 5.015735894e+12
  253.76      44.65470 5.704442184e+12
  253.77      42.01767 5.367795810e+12
  253.78      44.12586 5.637288231e+12
  253.79      48.18761 6.156374245e+12
  253.80      48.08944 6.144090178e+12
  253.81      50.11999 6.403907912e+12
  253.82      60.52211 7.733321925e+12
  253.83      66.38731 8.483023880e+12
  253.84      68.85234 8.798261477e+12
  253.85      69.29412 8.854980002e+12
  253.86      65.40833 8.358750323e+12
  253.87      59.46173 7.599180218e+12
  253.88      58.28180 7.448705892e+12
  253.89      57.87501 7.396992221e+12
  253.90      56.59681 7.233874166e+12
  253.91      54.29266 6.939635876e+12
  253.92      52.71747 6.738577719e+12
  253.93      49.24814 6.295367713e+12
  253.94      45.57850 5.826495906e+12
  253.95      42.59883 5.445779980e+12
  253.96      41.52042 5.308143895e+12
  253.97      42.50157 5.433858195e+12
  253.98      47.46840 6.069165752e+12
  253.99      51.23545 6.551037805e+12
  254.00      58.29816 7.454345658e+12
  254.01      62.45146 7.985687953e+12
  254.02      65.63253 8.392789721e+12
  254.03      64.87061 8.295695778e+12
  254.04      68.64776 8.779049992e+12
  254.05      69.10452 8.837807473e+12
  254.06      72.23247 9.238209364e+12
  254.07      75.23922 9.623181459e+12
  254.08      74.26825 9.499307934e+12
  254.09      72.06410 9.217722286e+12
  254.10      70.32106 8.995091775e+12
  254.11      66.13394 8.459832001e+12
  254.12      56.16530 7.184928211e+12
  254.13      51.88917 6.638139867e+12
  254.14      47.82536 6.118505972e+12
  254.15      40.62654 5.197719929e+12
  254.16      33.90485 4.337936105e+12
  254.17      34.42650 4.404880081e+12
  254.18      35.74308 4.573554016e+12
  254.19      37.96487 4.858091930e+12
  254.20      46.33293 5.929123709e+12
  254.21      58.94675 7.543587865e+12
  254.22      66.30500 8.485547803e+12
  254.23      73.45789 9.401277612e+12
  254.24      75.59161 9.674651861e+12
  254.25      69.63483 8.912516415e+12
  254.26      61.20611 7.834021921e+12
  254.27      54.07986 6.922176037e+12
  254.28      48.02588 6.147584033e+12
  254.29      45.31838 5.801288139e+12
  254.30      48.63757 6.226415976e+12
  254.31      54.18304 6.936640094e+12
  254.32      61.76775 7.907965927e+12
  254.33      62.16073 7.958541894e+12
  254.34      61.60532 7.887678079e+12
  254.35      62.57620 8.012269879e+12
  254.36      63.12506 8.082926076e+12
  254.37      64.03668 8.200086094e+12
  254.38      70.54451 9.033782133e+12
  254.39      78.32722 1.003076610e+13
  254.40      76.49094 9.795873538e+12
  254.41      73.80458 9.452185977e+12
  254.42      74.09151 9.489346462e+12
  254.43      70.48888 9.028315906e+12
  254.44      66.78329 8.554075914e+12
  254.45      65.99879 8.453829951e+12
  254.46      61.94751 7.935150260e+12
  254.47      59.44721 7.615277957e+12
  254.48      63.39125 8.120908120e+12
  254.49      62.26067 7.976398094e+12
  254.50      66.92520 8.574277779e+12
  254.51      71.98153 9.222369575e+12
  254.52      69.95103 8.962557608e+12
  254.53      59.66818 7.645340107e+12
  254.54      57.93581 7.423655936e+12
  254.55      56.57475 7.249578164e+12
  254.56      53.62773 6.872238129e+12
  254.57      56.13107 7.193391792e+12
  254.58      59.61047 7.639517889e+12
  254.59      63.82899 8.180481917e+12
  254.60      68.72454 8.808298447e+12
  254.61      68.90952 8.832278331e+12
  254.62      65.45078 8.389293769e+12
  254.63      67.25615 8.620998132e+12
  254.64      62.06862 7.956348273e+12
  254.65      50.15896 6.429929898e+12
  254.66      43.04788 5.518510260e+12
  254.67      37.00732 4.744331919e+12
  254.68      33.98655 4.357330043e+12
  254.69      34.79095 4.460716229e+12
  254.70      41.33343 5.299776258e+12
  254.71      50.22530 6.440097939e+12
  254.72      53.98290 6.922107879e+12
  254.73      53.66341 6.881373848e+12
  254.74      52.77530 6.767742288e+12
  254.75      52.46114 6.727750124e+12
  254.76      52.91529 6.786316239e+12
  254.77      55.39695 7.104857899e+12
  254.78      58.47445 7.499830264e+12
  254.79      58.89725 7.554307981e+12
  254.80      60.07783 7.706040074e+12
  254.81      63.60642 8.159022285e+12
  254.82      67.67723 8.681561784e+12
  254.83      70.56503 9.052353462e+12
  254.84      73.74014 9.459967459e+12
  254.85      72.06207 9.244988408e+12
  254.86      65.51215 8.405001961e+12
  254.87      58.75100 7.537860018e+12
  254.88      56.43791 7.241429680e+12
  254.89      53.21523 6.828217860e+12
  254.90      54.23893 6.959866053e+12
  254.91      55.15412 7.077568184e+12
  254.92      55.58982 7.133717856e+12
  254.93      50.50157 6.480996073e+12
  254.94      51.36884 6.592561938e+12
  254.95      49.75099 6.385210229e+12
  254.96      51.13954 6.563718234e+12
  254.97      52.64418 6.757103960e+12
  254.98      56.17577 7.210644013e+12
  254.99      53.59659 6.879818285e+12
  255.00      48.49722 6.225431888e+12
  255.01      40.82961 5.241345933e+12
  255.02      33.74188 4.331644125e+12
  255.03      30.54462 3.921418125e+12
  255.04      33.14255 4.255197954e+12
  255.05      40.48961 5.198723940e+12
  255.06      45.60928 5.856251871e+12
  255.07      51.99302 6.676118241e+12
  255.08      59.29086 7.613500097e+12
  255.09      67.80267 8.706885943e+12
  255.10      73.03136 9.378727985e+12
  255.11      75.00857 9.632916439e+12
  255.12      75.42484 9.686646522e+12
  255.13      71.33046 9.161131688e+12
  255.14      63.90722 8.208120283e+12
  255.15      63.96148 8.215540007e+12
  255.16      68.68245 8.822286451e+12
  255.17      67.40209 8.658082071e+12
  255.18      66.66017 8.563052249e+12
  255.19      71.51368 9.186903589e+12
  255.20      70.48243 9.054863753e+12
  255.21      72.66444 9.335644094e+12
  255.22      84.80158 1.089537992e+13
  255.23     100.12033 1.286402055e+13
  255.24     106.75901 1.371752052e+13
  255.25     109.96796 1.413029980e+13
  255.26     112.09121 1.440362057e+13
  255.27     117.36799 1.508232082e+13
  255.28     117.04445 1.504138022e+13
  255.29     116.12821 1.492419976e+13
  255.30     110.38639 1.418672053e+13
  255.31     109.57204 1.408258015e+13
  255.32      95.88884 1.232442019e+13
  255.33      79.20058 1.017987780e+13
  255.34      66.27591 8.518987940e+12
  255.35      64.89598 8.341954232e+12
  255.36      58.76363 7.554074149e+12
  255.37      57.48671 7.390244110e+12
  255.38      60.21691 7.741488234e+12
  255.39      59.50487 7.650181906e+12
  255.40      57.32000 7.369580347e+12
  255.41      59.88688 7.700000276e+12
  255.42      70.57923 9.075230245e+12
  255.43      78.62226 1.010980776e+13
  255.44      86.25919 1.109214416e+13
  255.45      96.28684 1.238202057e+13
  255.46     106.05707 1.363898008e+13
  255.47     108.95837 1.401271982e+13
  255.48     112.81436 1.450917967e+13
  255.49     115.23964 1.482153997e+13
  255.50     118.80594 1.528079948e+13
  255.51     113.39447 1.458533984e+13
  255.52     100.59134 1.293897800e+13
  255.53      94.60271 1.216915859e+13
  255.54      95.16254 1.224165818e+13
  255.55      84.58115 1.088092425e+13
  255.56      77.77290 1.000550590e+13
  255.57      78.12580 1.005123640e+13
  255.58      72.86794 9.375137661e+12
  255.59      65.51454 8.429435879e+12
  255.60      63.07262 8.115557761e+12
  255.61      60.05426 7.727488172e+12
  255.62      60.28131 7.757041762e+12
  255.63      66.24009 8.524219810e+12
  255.64      70.84056 9.116601811e+12
  255.65      79.76059 1.026495401e+13
  255.66      89.30010 1.149306195e+13
  255.67      98.84450 1.272192067e+13
  255.68      97.10743 1.249878055e+13
  255.69      96.04958 1.236304029e+13
  255.70      94.09554 1.211199966e+13
  255.71      87.05173 1.120573220e+13
  255.72      83.50861 1.075017207e+13
  255.73      85.02173 1.094539176e+13
  255.74      81.81686 1.053315773e+13
  255.75      76.81078 9.889061536e+12
  255.76      75.70338 9.746809618e+12
  255.77      66.34534 8.542292017e+12
  255.78      56.96056 7.334250152e+12
  255.79      55.85492 7.192185930e+12
  255.80      54.06767 6.962360091e+12
  255.81      56.13839 7.229352182e+12
  255.82      71.07565 9.153390051e+12
  255.83      83.65805 1.077417188e+13
  255.84      89.44591 1.151994954e+13
  255.85      98.63875 1.270433186e+13
  255.86     102.30655 1.317714002e+13
  255.87      93.32356 1.202062046e+13
  255.88      86.13725 1.109539999e+13
  255.89      83.30782 1.073132392e+13
  255.90      76.46852 9.850738180e+12
  255.91      71.43401 9.202571411e+12
  255.92      77.93917 1.004111135e+13
  255.93      89.15751 1.148691205e+13
  255.94     102.09534 1.315432720e+13
  255.95     128.30482 1.653195407e+13
  255.96     146.17363 1.883489960e+13
  255.97     144.20685 1.858202082e+13
  255.98     138.07007 1.779179926e+13
  255.99     123.54523 1.592057974e+13
  256.00     100.94537 1.300888027e+13
  256.01      96.45271 1.243060004e+13
  256.02      94.11167 1.212937981e+13
  256.03      89.05199 1.147767200e+13
  256.04      88.63833 1.142467173e+13
  256.05      88.28863 1.138003175e+13
  256.06      87.05736 1.122197150e+13
  256.07      93.78891 1.209023227e+13
  256.08      93.97647 1.211476371e+13
  256.09      98.84689 1.274300439e+13
  256.10      98.91553 1.275228429e+13
  256.11      88.47036 1.140614863e+13
  256.12      84.58650 1.090598837e+13
  256.13      90.65833 1.168928408e+13
  256.14      97.93609 1.262820419e+13
  256.15      99.90784 1.288290435e+13
  256.16     105.74380 1.363590041e+13
  256.17     109.01212 1.405793966e+13
  256.18     104.52469 1.347970033e+13
  256.19      95.81286 1.235667963e+13
  256.20      93.73325 1.208894043e+13
  256.21      93.31110 1.203499958e+13
  256.22      86.73357 1.118715983e+13
  256.23      87.58079 1.129683983e+13
  256.24      87.93792 1.134332006e+13
  256.25      85.83033 1.107185422e+13
  256.26      83.50605 1.077249416e+13
  256.27      77.83761 1.004161257e+13
  256.28      69.44179 8.958779589e+12
  256.29      62.33749 8.042533880e+12
  256.30      58.19186 7.507991855e+12
  256.31      47.31423 6.104822055e+12
  256.32      40.60349 5.239153885e+12
  256.33      40.63355 5.243238089e+12
  256.34      44.71027 5.769580249e+12
  256.35      50.86669 6.564387750e+12
  256.36      61.85241 7.982417969e+12
  256.37      72.33382 9.335368319e+12
  256.38      76.98048 9.935334146e+12
  256.39      76.27206 9.844222329e+12
  256.40      68.55857 8.848975856e+12
  256.41      56.52298 7.295770034e+12
  256.42      47.75900 6.164802175e+12
  256.43      44.53049 5.748328235e+12
  256.44      46.62621 6.019205825e+12
  256.45      52.90720 6.830371635e+12
  256.46      60.88206 7.860183892e+12
  256.47      69.12130 8.924201746e+12
  256.48      79.01843 1.020239806e+13
  256.49      91.25387 1.178271639e+13
  256.50     101.66011 1.312691637e+13
  256.51     104.87504 1.354243034e+13
  256.52     109.43559 1.413178039e+13
  256.53     114.77251 1.482152005e+13
  256.54     103.07827 1.331183170e+13
  256.55      88.12570 1.138122188e+13
  256.56      85.79045 1.108002996e+13
  256.57      84.90846 1.096660969e+13
  256.58      76.42609 9.871550317e+12
  256.59      78.86977 1.018759741e+13
  256.60      89.39365 1.154738763e+13
  256.61      96.29845 1.243978033e+13
  256.62     109.14542 1.410002007e+13
  256.63     119.47417 1.543490031e+13
  256.64     126.07542 1.628826082e+13
  256.65     134.07129 1.732196067e+13
  256.66     150.31134 1.942095921e+13
  256.67     158.75055 2.051226049e+13
  256.68     161.29173 2.084129944e+13
  256.69     170.39362 2.201812048e+13
  256.70     164.61893 2.127258085e+13
  256.71     143.34973 1.852470146e+13
  256.72     119.27586 1.541429998e+13
  256.73     110.13602 1.423371980e+13
  256.74      90.50717 1.169745039e+13
  256.75      75.45336 9.752194056e+12
  256.76      73.23513 9.465883525e+12
  256.77      81.38646 1.052002432e+13
  256.78      90.51464 1.170058353e+13
  256.79      95.50495 1.234607433e+13
  256.80     117.43739 1.518182964e+13
  256.81     146.76906 1.897447975e+13
  256.82     159.61911 2.063653981e+13
  256.83     159.61330 2.063651884e+13
  256.84     156.28828 2.020704518e+13
  256.85     136.54201 1.765442532e+13
  256.86     108.12473 1.398074350e+13
  256.87      94.28737 1.219222412e+13
  256.88      93.17463 1.204904421e+13
  256.89      98.00163 1.267369771e+13
  256.90     107.45788 1.389699793e+13
  256.91     113.67875 1.470200021e+13
  256.92     106.55927 1.378172063e+13
  256.93     112.86335 1.459785984e+13
  256.94     119.97362 1.551811949e+13
  256.95     124.51100 1.610559993e+13
  256.96     132.32460 1.711693994e+13
  256.97     148.11458 1.916011964e+13
  256.98     140.08931 1.812271936e+13
  256.99     134.46548 1.739580034e+13
  257.00     139.27408 1.801857899e+13
  257.01     135.63309 1.754822030e+13
  257.02     124.50613 1.610923953e+13
  257.03     122.15906 1.580620002e+13
  257.04     120.17219 1.554961977e+13
  257.05     114.85088 1.486174028e+13
  257.06     130.25986 1.685653973e+13
  257.07     162.41856 2.101907921e+13
  257.08     187.26399 2.423531975e+13
  257.09     205.78929 2.663355987e+13
  257.10     205.98553 2.665957923e+13
  257.11     178.42999 2.309381056e+13
  257.12     143.72089 1.860218913e+13
  257.13     118.66489 1.535988938e+13
  257.14      96.19696 1.245224999e+13
  257.15      83.57513 1.081883597e+13
  257.16      85.09457 1.101589381e+13
  257.17      92.52897 1.197889448e+13
  257.18     108.83562 1.409081462e+13
  257.19     131.05875 1.696867444e+13
  257.20     148.73901 1.925832717e+13
  257.21     157.70908 2.042026053e+13
  257.22     158.95297 2.058199918e+13
  257.23     140.00981 1.812986017e+13
  257.24     129.19287 1.672995983e+13
  257.25     143.59906 1.859645971e+13
  257.26     160.86224 2.083291922e+13
  257.27     160.81383 2.082734080e+13
  257.28     158.21178 2.049084018e+13
  257.29     146.79631 1.901285972e+13
  257.30     126.79556 1.642316012e+13
  257.31     115.63651 1.497863972e+13
  257.32     110.88111 1.436325983e+13
  257.33     112.25506 1.454172013e+13
  257.34     117.96309 1.528162052e+13
  257.35     122.72221 1.589881969e+13
