     -2.00000     -1.90000     -1.80000     -1.70000     -1.60000     -1.50000
     -1.40000     -1.30000     -1.20000     -1.10000     -1.00000    -0.900000
    -0.800000    -0.700000    -0.600000    -0.500000    -0.400000    -0.300000
    -0.200000    -0.100000      0.00000    0.0999999     0.200000     0.300000
     0.400000     0.500000     0.600000     0.700000     0.800000     0.900000
      1.00000      1.10000      1.20000      1.30000      1.40000      1.50000
      1.60000      1.70000      1.80000      1.90000      2.00000
  0.000804779  0.000788839  0.000776498  0.000773469  0.000764516  0.000755771
  0.000750055  0.000741643  0.000736151  0.000722816  0.000717639  0.000712553
  0.000693100  0.000677249  0.000672920  0.000662487  0.000658464  0.000639697
  0.000569547  0.000567486  0.000566794  0.000568850
  0.000899090  0.000884084  0.000872140  0.000869165  0.000860265  0.000851421
  0.000845558  0.000836811  0.000831020  0.000816700  0.000811037  0.000805417
  0.000783393  0.000764803  0.000759622  0.000746945  0.000741986  0.000718297
  0.000623268  0.000621425  0.000622917  0.000630203
   0.00100596  0.000986886  0.000972117  0.000968493  0.000957777  0.000947319
  0.000940481  0.000930420  0.000923852  0.000907907  0.000901718  0.000895639
  0.000872396  0.000853468  0.000848301  0.000835855  0.000831057  0.000808700
  0.000726252  0.000724083  0.000723713  0.000726743
   0.00113432   0.00111436   0.00109904   0.00109529   0.00108427   0.00107356
   0.00106659   0.00105639   0.00104976   0.00103376   0.00102760   0.00102156
  0.000998689  0.000980332  0.000975368  0.000963474  0.000958923  0.000937948
  0.000864659  0.000862752  0.000862171  0.000864081
   0.00132521   0.00130762   0.00129380   0.00129038   0.00128021   0.00127019
   0.00126359   0.00125381   0.00124738   0.00123164   0.00122548   0.00121939
   0.00119587   0.00117645   0.00117110   0.00115817   0.00115317   0.00112974
   0.00105428   0.00105648   0.00106400   0.00107843
   0.00160585   0.00159488   0.00158540   0.00158294   0.00157535   0.00156749
   0.00156211   0.00155382   0.00154817   0.00153370   0.00152779   0.00152180
   0.00149741   0.00147570   0.00146948   0.00145399   0.00144782   0.00141765
   0.00130129   0.00130458   0.00131756   0.00134407
   0.00200355   0.00200492   0.00200389   0.00200335   0.00200109   0.00199792
   0.00199532   0.00199071   0.00198720   0.00197700   0.00197238   0.00196749
   0.00194535   0.00192318   0.00191647   0.00189907   0.00189190   0.00185498
   0.00167774   0.00167924   0.00169415   0.00172974
   0.00266196   0.00269049   0.00270837   0.00271218   0.00272207   0.00272978
   0.00273374   0.00273796   0.00273969   0.00274042   0.00273933   0.00273751
   0.00272338   0.00270308   0.00269610   0.00267663   0.00266809   0.00262035
   0.00230735   0.00229853   0.00230586   0.00234403
   0.00398381   0.00408050   0.00414502   0.00415944   0.00419870   0.00423220
   0.00425144   0.00427577   0.00428912   0.00431289   0.00431872   0.00432256
   0.00431923   0.00429430   0.00428383   0.00425179   0.00423679   0.00414612
   0.00339860   0.00335893   0.00334425   0.00339142
   0.00707405   0.00733487   0.00751025   0.00754964   0.00765744   0.00775023
   0.00780400   0.00787287   0.00791124   0.00798192   0.00800051   0.00801385
   0.00801770   0.00796229   0.00793744   0.00785943   0.00782227   0.00759280
   0.00551115   0.00536311   0.00525072   0.00527470
    0.0147829    0.0153640    0.0157565    0.0158450    0.0160876    0.0162976
    0.0164197    0.0165770    0.0166653    0.0168300    0.0168744    0.0169071
    0.0169266    0.0168107    0.0167568    0.0165854    0.0165028    0.0159858
    0.0107373    0.0102355   0.00970318   0.00938333
    0.0339938    0.0350238    0.0357047    0.0358558    0.0362644    0.0366081
    0.0368025    0.0370431    0.0371709    0.0373812    0.0374232    0.0374426
    0.0373046    0.0369274    0.0367801    0.0363419    0.0361402    0.0349378
    0.0241180    0.0231923    0.0222824    0.0218790
    0.0766627    0.0780107    0.0788818    0.0790719    0.0795773    0.0799894
    0.0802136    0.0804762    0.0806044    0.0807671    0.0807717    0.0807435
