  70.8003616  65.1450272  25.38657  71.8717728  63.1450691  82.6072693
  49.6631813  41.5517082  37.4394188  85.4981232  67.745903  77.5573425
  67.5599823  52.8501282  51.6384583  32.3548317  53.1614304  21.6553898
  42.324791  40.1806412  17.7360001  55.0700912  54.3225594  38.724411
  36.5346489  21.5343399  51.8940392  43.2676888  30.3876209  34.9994888
  25.3754501  45.8980904  66.2216034  47.589241  47.0303612  68.9026413
  51.3190117  53.6864204  38.1540108  61.5802994  69.0677872  60.4033203
  45.6055794  51.1001587  85.604187  87.3112106  53.2940292  47.2170181
  61.0070381  63.8806381  56.0973892  76.6003036  52.4188004  127.394821
  57.6045418  117.099632  60.8671684  81.9756775  42.6173592  69.5978317
  95.0056  70.6450272  78.5670319  40.8240395  64.2076187  97.5507278
  81.8234863  146.173218  146.11496  140.522186  131.916275  244.408051
  200.661301  92.9352036  140.675064  138.827164  88.525032  50.0347519
  109.0839  156.009003  82.8768616  229.64801  240.716263  84.4258804
  129.34198  75.9329529  73.1196213  54.2553596  76.5615387  61.8115616
  228.090149  158.015808  111.362183  187.674255  88.7845612  86.2625198
  129.349197  139.760544  90.4405823  34.1385612  35.8895988  48.8059006
  109.709511  145.666153  160.737457  150.189346  108.867378  75.7239838
  35.9088593  95.7342682  94.8570404  81.8700409  58.0435982  43.5808716
  83.2176208  67.2210312  136.640747  115.745857  71.7475662  89.8197327
  129.360031  96.5531387  140.519806  133.564957  165.289642  178.511795
  92.1955414  104.089958  95.6027832  40.1766891  114.298027  83.9050903
  34.8704987  74.7787781  135.228973  173.901611  144.095062  344.247833
  263.358215  285.365631  317.904297  201.317368  242.430878  236.959381
  382.236572  203.421646  270.945862  143.679855  215.741974  114.152168
  175.106674  283.680939  118.821136  201.924713  217.691345  214.688263
  436.108459  185.039108  304.085938  206.250854  344.436554  346.144135
  200.955917  259.124908  214.434097  245.761154  253.557388  279.615112
  326.004913  197.466324  255.408936  212.489227  475.399567  161.947449
  153.393661  410.556854  261.489105  379.545654  90.9176712  194.157486
  121.048859  168.998917  371.039459  229.076004  285.504913  270.523041
  259.0755  326.039551  267.306519  237.321655  134.464218  223.906265
  233.110031  279.769348  316.304291  340.546906  114.545547  168.666046
  271.298462  152.055801  224.036865  397.089996  283.697052  210.895386
  367.201324  401.294495  299.095123  263.384583  334.855865  304.573853
  310.284393  308.077545  227.352997  294.739258  336.028046  92.6550369
  295.310211  170.795425  285.628418  218.250168  60.4986  116.064941
  125.286461  187.694595  171.988403  263.952789  239.179169  131.120285
  214.322388  212.229675  450.750183  311.215576  303.506866  318.834778
  211.342606  201.299896  239.285904  264.847107  78.2611313  199.980072
  97.3136063  148.947815  166.397812  62.8957596  52.4247589  102.406448
  241.560196  109.713013  80.9113083  189.232162  44.7544098  49.3497009
  171.136734  264.585205  134.988007  208.722031  128.334885  77.4082565
  170.123825  381.448761  366.207581  299.252075  325.48999  221.074966
  289.228668  132.459976  292.009583  263.599823  383.590118  244.168213
  204.147278  378.722137  301.784363  124.65625  255.122833  263.714203
  301.015289  219.237091  340.363617  58.6793404  172.576523  188.441833
  149.729218  209.125824  160.523117  197.874527  133.975677  171.523529
  150.826004  72.521431  132.893417  123.249588  110.003464  87.497963
  73.2852478  53.1266785  106.303459  33.5176201  58.9703903  49.1594315
  73.1300583  80.5454102  63.0453911  47.5327415  41.9523697  66.451149
  88.8399963  108.87159  96.9969635  153.576584  164.403229  138.070297
  143.124756  176.478073  108.876778  268.222748  318.782928  276.271301
  267.689087  351.41626  236.772247  279.973724  250.938446  337.939911
  220.686417  380.642944  323.777039  297.045166  346.78653  335.66803
  366.824982  378.033508  517.255371  266.920898  433.222595  262.470184
  326.975189  225.457596  268.959747  209.853912  267.749146  320.042633
  328.375366  428.927612  139.231323  325.092804  415.76358  330.602234
  232.127167  143.673981  146.957535  108.919472  65.9849701  23.4982491
  72.8901596  111.773232  142.506195  164.599731  207.142548  256.431732
  378.203247  371.845062  245.074142  444.346313  425.343079  485.854309
  169.144226  530.131714  322.061401  271.211121  147.228622  493.486145
  288.781891  562.656921  588.214722  151.857605  396.65741  244.403595
  472.445221  468.697296  164.966034  263.525909  112.809952  142.067886
  295.346832  248.153519  544.114624  467.817017  405.289978  389.240295
  368.954285  572.451904  333.189789  650.036072  506.301361  370.561554
  404.310913  387.937744  569.727173  532.618774  461.675171  519.655945
  836.554016  723.546326  473.786346  351.980011  744.514771  627.807678
  741.726685  570.733215  694.029846  667.583313  358.056152  126.625397
  750.82074  524.399597  500.180206  409.342438  603.162537  374.792725
  464.477325  577.205139  524.689392  474.637451  525.271423  552.328979
  577.677307  528.077515  635.994385  275.093658  153.874756  753.382019
  767.315247  1019.22522  400.026245  724.869202  577.296997  381.234467
  287.259308  591.923645  200.287994  776.810486  467.440643  476.744049
  558.385193  618.235901  317.625763  788.824402  466.687164  247.010193
  150.601257  365.25946  542.31781  498.031525  844.020752  329.997498
  743.056152  546.571716  339.770203  748.796204  855.676819  708.14032
  395.212097  615.082703  873.39093  457.790619  160.015182  304.205261
  149.790695  639.589966  547.638611  106.815948  487.256409  661.557556
  59.5010414  618.96228  882.953796  394.172089  1088.46118  685.380737
  458.014313  759.98822  565.626587  415.394806  414.280273  245.598923
  449.751831  505.033905  315.76944  565.663391  548.702942  921.625366
  503.627014  799.577637  673.237671  204.746201  308.511108  739.501099
  773.843079  669.816406  385.988983  434.905945  131.888794  435.660461
  269.563354  477.315796  503.379913  614.174377  298.036957  101.691757
  279.049377  543.567627  672.325317  333.015381  593.473694  414.687775
  597.782227  308.162872  552.942627  470.328369  136.480484  214.355179
