 2.90044E+03  3.71561E+01  2.80861E-02  5.28939E-05  1.40923E+00  3.23021E-02
 2.90094E+03  3.70271E+01  2.79580E-02  7.56882E-05  1.40817E+00  3.22996E-02
 2.90144E+03  3.67152E+01  2.76213E-02  8.29579E-05  1.40712E+00  3.22971E-02
 2.90194E+03  3.65478E+01  2.32539E-02  1.88831E-05  1.40607E+00  3.22935E-02
 2.90244E+03  3.62143E+01  3.29566E-02  1.50128E-04  1.40502E+00  3.22905E-02
 2.90294E+03  3.60964E+01  2.91290E-02  1.02344E-04  1.40397E+00  3.22875E-02
 2.90344E+03  3.60534E+01  2.50755E-02  2.32465E-05  1.40292E+00  3.22845E-02
 2.90394E+03  3.57965E+01  2.62692E-02  8.24783E-05  1.40187E+00  3.22815E-02
 2.90444E+03  3.56847E+01  2.64392E-02  5.95651E-05  1.40082E+00  3.22785E-02
 2.90494E+03  3.55396E+01  2.72491E-02  6.16180E-05  1.39977E+00  3.22755E-02
 2.90544E+03  3.54219E+01  2.58260E-02  1.60193E-05  1.39873E+00  3.22725E-02
 2.90594E+03  3.53416E+01  2.33300E-02 -1.74553E-05  1.39768E+00  3.22695E-02
 2.90644E+03  3.51411E+01  2.58913E-02  4.81021E-05  1.39664E+00  3.22665E-02
 2.90694E+03  3.50006E+01  2.44680E-02 -1.80179E-05  1.39560E+00  3.22635E-02
 2.90744E+03  3.46534E+01  2.51703E-02  5.10299E-05  1.39455E+00  3.22605E-02
 2.90794E+03  3.45529E+01  2.37100E-02 -2.49025E-05  1.39351E+00  3.22575E-02
 2.90844E+03  3.43657E+01  2.35478E-02  1.71782E-05  1.39247E+00  3.22545E-02
 2.90894E+03  3.41542E+01  2.46481E-02  1.65460E-05  1.39143E+00  3.22515E-02
 2.90944E+03  3.39508E+01  2.57777E-02  5.42704E-05  1.39040E+00  3.22485E-02
 2.90995E+03  3.37095E+01  2.24448E-02 -1.86662E-05  1.38934E+00  3.22454E-02
 2.91045E+03  3.35031E+01  2.50104E-02  1.70861E-05  1.38830E+00  3.22424E-02
 2.91095E+03  3.32686E+01  2.43112E-02  2.46364E-06  1.38727E+00  3.22394E-02
 2.91145E+03  3.29947E+01  2.57833E-02  6.49144E-05  1.38623E+00  3.22364E-02
 2.91195E+03  3.27755E+01  2.34143E-02 -1.70888E-05  1.38520E+00  3.22334E-02
 2.91245E+03  3.25667E+01  2.68239E-02  1.04881E-05  1.38417E+00  3.22304E-02
 2.91295E+03  3.21964E+01  2.52803E-02  3.77196E-05  1.38314E+00  3.22274E-02
 2.91343E+03  3.21115E+01  2.49860E-02  1.81685E-05  1.38215E+00  3.22246E-02
 2.91393E+03  3.17843E+01  2.78419E-02  8.39010E-05  1.38112E+00  3.22216E-02
 2.91443E+03  3.15462E+01  2.73985E-02  4.74833E-05  1.38009E+00  3.22186E-02
 2.91493E+03  3.11673E+01  2.65870E-02  5.55097E-05  1.37906E+00  3.22156E-02
 2.91544E+03  3.09881E+01  2.69057E-02  2.72174E-05  1.37801E+00  3.22125E-02
 2.91594E+03  3.07181E+01  2.57340E-02  2.47377E-05  1.37699E+00  3.22095E-02
 2.91643E+03  3.04034E+01  2.74018E-02  8.32435E-05  1.37598E+00  3.22066E-02
 2.91693E+03  3.01288E+01  2.73136E-02  3.64349E-05  1.37496E+00  3.22036E-02
 2.91743E+03  2.97913E+01  2.93608E-02  7.71107E-05  1.37394E+00  3.22006E-02
 2.91794E+03  2.95898E+01  2.96169E-02  8.15247E-05  1.37289E+00  3.21975E-02
 2.91844E+03  2.95049E+01  2.84373E-02  6.81232E-05  1.37187E+00  3.21945E-02
 2.91893E+03  2.93740E+01  2.73440E-02  4.94967E-05  1.37087E+00  3.21916E-02
 2.91944E+03  2.91706E+01  2.91548E-02  8.18237E-05  1.36983E+00  3.21885E-02
 2.91994E+03  2.89180E+01  2.76656E-02  6.81407E-05  1.36882E+00  3.21855E-02
 2.92043E+03  2.88087E+01  2.59615E-02  1.87613E-05  1.36782E+00  3.21826E-02
 2.92094E+03  2.86703E+01  2.86539E-02  9.26233E-05  1.36678E+00  3.21795E-02
 2.92143E+03  2.85486E+01  2.88353E-02  8.59886E-05  1.36579E+00  3.21766E-02
 2.92193E+03  2.83102E+01  2.72610E-02  6.02286E-05  1.36477E+00  3.21736E-02
 2.92244E+03  2.81028E+01  2.71503E-02  5.29489E-05  1.36374E+00  3.21705E-02
 2.92293E+03  2.78731E+01  2.80899E-02  1.11339E-04  1.36275E+00  3.21676E-02
 2.92344E+03  2.78986E+01  2.53585E-02  1.34712E-06  1.36171E+00  3.21645E-02
 2.92393E+03  2.77140E+01  2.62065E-02  7.63307E-05  1.36072E+00  3.21616E-02
 2.92444E+03  2.76487E+01  2.76240E-02  8.29090E-05  1.35969E+00  3.21585E-02
 2.92493E+03  2.75923E+01  2.44989E-02  3.85969E-05  1.35870E+00  3.21556E-02
 2.92544E+03  2.74112E+01  2.71793E-02  1.15116E-04  1.35768E+00  3.21525E-02
 2.92594E+03  2.74214E+01  2.51490E-02  6.85964E-05  1.35667E+00  3.21495E-02
 2.92643E+03  2.73002E+01  2.37964E-02  6.49117E-05  1.35568E+00  3.21466E-02
 2.92694E+03  2.72118E+01  2.50547E-02  9.03230E-05  1.35466E+00  3.21435E-02
 2.92743E+03  2.70379E+01  2.42223E-02  9.05535E-05  1.35367E+00  3.21406E-02
 2.92794E+03  2.69455E+01  2.42016E-02  6.56722E-05  1.35265E+00  3.21375E-02
 2.92844E+03  2.67973E+01  2.33601E-02  8.32578E-05  1.35165E+00  3.21345E-02
 2.92894E+03  2.66500E+01  2.31703E-02  6.63230E-05  1.35064E+00  3.21315E-02
 2.92943E+03  2.64324E+01  2.35432E-02  5.96288E-05  1.34966E+00  3.21286E-02
 2.92994E+03  2.62223E+01  2.26412E-02  2.25047E-05  1.34864E+00  3.21255E-02
 2.93044E+03  2.60124E+01  2.35930E-02  4.88854E-05  1.34765E+00  3.21225E-02
 2.93094E+03  2.59151E+01  2.19533E-02 -2.53247E-05  1.34665E+00  3.21195E-02
 2.93143E+03  2.56273E+01  2.39830E-02  8.69935E-05  1.34567E+00  3.21166E-02
 2.93194E+03  2.54627E+01  2.41321E-02  6.02135E-05  1.34465E+00  3.21135E-02
 2.93244E+03  2.52588E+01  2.67241E-02  7.13729E-05  1.34366E+00  3.21105E-02
 2.93294E+03  2.50374E+01  2.23820E-02  2.93936E-06  1.34266E+00  3.21075E-02
 2.93344E+03  2.48922E+01  2.44709E-02  4.58880E-05  1.34167E+00  3.21045E-02
 2.93394E+03  2.47214E+01  2.37912E-02  2.97024E-05  1.34068E+00  3.21015E-02
 2.93444E+03  2.44286E+01  2.39493E-02  6.55195E-05  1.33969E+00  3.20985E-02
 2.93494E+03  2.42147E+01  2.48966E-02  5.76254E-05  1.33870E+00  3.20955E-02
 2.93544E+03  2.39494E+01  2.44740E-02  6.03403E-05  1.33771E+00  3.20925E-02
 2.93594E+03  2.39153E+01  2.30304E-02 -2.06138E-05  1.33672E+00  3.20895E-02
 2.93644E+03  2.37076E+01  2.60485E-02  4.16160E-05  1.33573E+00  3.20865E-02
 2.93694E+03  2.34550E+01  2.57175E-02  6.42953E-05  1.33474E+00  3.20835E-02
 2.93744E+03  2.31503E+01  2.51363E-02  9.60922E-05  1.33376E+00  3.20805E-02
 2.93794E+03  2.30281E+01  2.35101E-02  3.97953E-05  1.33277E+00  3.20775E-02
 2.93844E+03  2.29192E+01  2.44238E-02  4.87841E-05  1.33179E+00  3.20745E-02
 2.93894E+03  2.27952E+01  2.59329E-02  9.49613E-05  1.33080E+00  3.20715E-02
 2.93944E+03  2.26638E+01  2.47361E-02  6.79370E-05  1.32982E+00  3.20685E-02
 2.93994E+03  2.25149E+01  2.45434E-02  8.49783E-05  1.32884E+00  3.20655E-02
 2.94044E+03  2.24459E+01  2.43484E-02  1.01933E-04  1.32786E+00  3.20625E-02
 2.94094E+03  2.24539E+01  2.32634E-02  5.72971E-05  1.32688E+00  3.20595E-02
 2.94144E+03  2.23735E+01  2.45913E-02  8.76577E-05  1.32590E+00  3.20565E-02
 2.94194E+03  2.22361E+01  2.34595E-02  9.36057E-05  1.32492E+00  3.20535E-02
 2.94244E+03  2.21338E+01  2.19908E-02  7.90918E-05  1.32394E+00  3.20505E-02
 2.94294E+03  2.19801E+01  2.60768E-02  1.45071E-04  1.32297E+00  3.20475E-02
 2.94344E+03  2.19584E+01  2.51668E-02  9.60070E-05  1.32199E+00  3.20445E-02
 2.94394E+03  2.17456E+01  2.21435E-02  6.08082E-05  1.32101E+00  3.20415E-02
 2.94444E+03  2.16355E+01  2.31683E-02  7.25264E-05  1.32004E+00  3.20385E-02
 2.94494E+03  2.15400E+01  2.34222E-02  7.98576E-05  1.31907E+00  3.20355E-02
 2.94544E+03  2.14003E+01  2.46066E-02  1.41725E-04  1.31810E+00  3.20325E-02
