 308.43 310.49 312.22 312.69 313.95 315.20 315.98 317.22 318.30 320.15 321.08 321.84 325.20 328.21 328.97 331.06 331.95 336.09 364.77 367.26 371.82 376.79
 308.45 310.49 312.23 312.54 313.96 315.21 315.99 317.24 318.32 320.18 320.95 321.87 325.23 328.10 329.01 331.10 332.00 336.14 363.93 367.23 371.80 376.78
 308.55 310.57 312.15 312.63 313.89 315.14 315.93 317.17 318.26 320.12 321.05 321.82 325.18 328.21 328.96 331.06 331.96 336.11 363.82 367.19 371.76 376.96
 308.30 310.56 312.15 312.62 313.88 315.14 315.92 317.17 318.26 320.12 321.05 321.82 325.18 328.21 328.97 331.07 331.96 336.12 363.85 367.28 371.86 376.85
 308.36 310.47 312.21 312.69 313.95 315.20 315.99 317.23 318.32 320.18 320.95 321.88 325.24 328.12 329.02 331.12 331.87 336.17 363.89 367.29 371.87 376.86
 308.37 310.44 312.18 312.66 313.92 315.17 315.95 317.20 318.29 320.14 321.07 321.84 325.20 328.22 328.98 331.08 331.97 336.12 363.80 367.23 371.80 376.79
 308.42 310.48 312.22 312.69 313.94 315.20 315.97 317.22 318.30 320.15 321.08 321.84 325.20 328.22 328.97 331.07 331.96 336.10 362.76 367.30 371.86 376.84
