-2.00-1.90-1.80-1.70-1.60-1.50-1.40-1.30-1.20-1.10
-1.00-0.90-0.80-0.70-0.60-0.50-0.40-0.30-0.20-0.10
 0.436274737 0.435745656 0.433577687 0.431738079 0.431298524 0.430188239 0.429765791 0.427870810 0.618589640 0.616825342
 0.613743305 0.610612690
 0.592492163 0.592702746 0.592462897 0.592351615 0.591955662 0.591405213 0.591034412 0.590376139 0.589776397 0.588669956
 0.588118792 0.587623060 0.585631788 0.583985686 0.583600760 0.582639337 0.582279086 0.580674529 0.734167039 0.732532620
 0.729617715 0.726597846
 0.744953454 0.745034099 0.744787812 0.744680345 0.744332731 0.743869126 0.743558228 0.743019879 0.742532551 0.741645396
 0.741210878 0.740821838 0.739296317 0.738076627 0.737800062 0.737119198 0.736869395 0.735771298 0.839310706 0.837981403
 0.835564017 0.833014190
 0.876800656 0.876778781 0.876578748 0.876495540 0.876250565 0.875939846 0.875732183 0.875383973 0.875070810 0.874511421
 0.874243557 0.874005675 0.873104572 0.872421563 0.872274756 0.871922672 0.871798277 0.871268272 0.924084604 0.923187613
 0.921524465 0.919739366
 0.967021406 0.966964364 0.966853201 0.966809273 0.966692209 0.966553748 0.966461658 0.966314316 0.966183007 0.965955853
 0.965851068 0.965759516 0.965434372 0.965214849 0.965173781 0.965082407 0.965053976 0.964947462 0.979697764 0.979276896
 0.978479624 0.977608383
 1.000000000 1.000000000 1.000000000 1.000000000 1.000000000 1.000000000 1.000000000 1.000000000 1.000000000 1.000000000
 1.000000000 1.000000000 1.000000000 1.000000000 1.000000000 1.000000000 1.000000000 1.000000000 1.000000000 1.000000000
 1.000000000 1.000000000
 0.969695807 0.969839454 0.969946265 0.969982922 0.970057368 0.970121801 0.970163167 0.970212817 0.970253229 0.970303357
 0.970315993 0.970322251 0.970283866 0.970175803 0.970135272 0.970016956 0.969964147 0.969696879 0.982603073 0.982881784
 0.983443856 0.984088242
 0.881339550 0.881672800 0.881854832 0.881910861 0.881999016 0.882039428 0.882061958 0.882053971 0.882036328 0.881951809
 0.881884813 0.881813109 0.881396949 0.880895376 0.880747259 0.880342126 0.880173504 0.879356205 0.929343998 0.929708481
 0.930492520 0.931430519
 0.750059485 0.750566900 0.750772953 0.750826538 0.750868261 0.750812054 0.750766456 0.750621200 0.750472903 0.750126779
 0.749920428 0.749718368 0.748732150 0.747700393 0.747417808 0.746663392 0.746357739 0.744908750 0.845966041 0.846222222
 0.846872032 0.847723484
 0.596873462 0.597484529 0.597660601 0.597692966 0.597648501 0.597461879 0.597325981 0.597016513 0.596714437 0.596077859
 0.595723927 0.595387101 0.593846142 0.592337430 0.591940999 0.590897441 0.590481222 0.588539243 0.741094470 0.741093457
 0.741325200 0.741776705
 0.443377644 0.443997294 0.444106042 0.444107860 0.443970352 0.443666816 0.443450779 0.443007231 0.442581624 0.441725105
 0.441264778 0.440834343 0.438935190 0.437154591 0.436700225 0.435516149 0.435049027 0.432898879 0.624759674 0.624428570
 0.624090254 0.623963416
 0.306897134 0.307442337 0.307474613 0.307448387 0.307243019 0.306872874 0.306612223 0.306104779 0.305622488 0.304679453
 0.304183304 0.303725302 0.301754773 0.299967259 0.299521744 0.298369914 0.297919482 0.295871466 0.506821096 0.506169140
 0.505257726 0.504531503
 0.197595522 0.198019519 0.197991982 0.197948769 0.197718844 0.197346061 0.197085276 0.196594059 0.196130276 0.195241913
 0.194781572 0.194360986 0.192586079 0.191019103 0.190636232 0.189653128 0.189271450 0.187556207 0.395631433 0.394734979
 0.393371075 0.392158478
 0.118148766 0.118444249 0.118386135 0.118339196 0.118126929 0.117804803 0.117580436 0.117167249 0.116779082 0.116047204
 0.115672313 0.115332790 0.113921732 0.112704299 0.112411924 0.111665577 0.111377634 0.110097595 0.297182083 0.296154320
 0.294530690 0.293025076
 0.065516382 0.065703101 0.065641299 0.065600798 0.065433033 0.065189593 0.065020531 0.064714171 0.064427510 0.063893683
 0.063622698 0.063379101 0.062379215 0.061533235 0.061333079 0.060824677 0.060629565 0.059770878 0.214812800 0.213771820
 0.212094620 0.210507452
 0.033655513 0.033763710 0.033714212 0.033684772 0.033569105 0.033406433 0.033293672 0.033091716 0.032903332 0.032555945
 0.032380853 0.032224450 0.031588875 0.031059857 0.030936277 0.030623637 0.030504165 0.029983131 0.149424598 0.148467585
 0.146909222 0.145419627
 0.016002450 0.016060557 0.016027942 0.016009444 0.015939105 0.015842317 0.015775288 0.015656233 0.015545442 0.015342695
 0.015241073 0.015150764 0.014786704 0.014487678 0.014418556 0.014244216 0.014177804 0.013890465 0.100031264 0.099220544
 0.097893611 0.096619956
 0.007038772 0.007067949 0.007049666 0.007039475 0.007001480 0.006949952 0.006914264 0.006851239 0.006792681 0.006686129
 0.006632949 0.006585881 0.006397293 0.006243972 0.006208824 0.006120345 0.006086708 0.005942143 0.064452030 0.063813277
 0.062766321 0.061761104
 0.002863189 0.002876968 0.002868113 0.002863150 0.002844829 0.002820191 0.002803107 0.002773046 0.002745134 0.002694547
 0.002669374 0.002647161 0.002558547 0.002487024 0.002470729 0.002429739 0.002414169 0.002347607 0.039973129 0.039502155
 0.038731232 0.037992902
 0.001076960 0.001083091 0.001079362 0.001077213 0.001069297 0.001058685 0.001051309 0.001038351 0.001026317 0.001004558
 0.000993749 0.000984230 0.000946357 0.000915921 0.000909015 0.000891636 0.000885032 0.000856915 0.023866005 0.023539621
 0.023007253 0.022499781
 0.000374604 0.000377167 0.000375801 0.000374970 0.000371897 0.000367768 0.000364888 0.000359827 0.000355121 0.000346618
 0.000342397 0.000338683 0.000323922 0.000312078 0.000309396 0.000302639 0.000300067 0.000289147 0.013719413 0.013506167
 0.013160194 0.012832531
 0.000120515 0.000121518 0.000121085 0.000120798 0.000119722 0.000118268 0.000117248 0.000115453 0.000113779 0.000110752
 0.000109249 0.000107926 0.000102667 0.000098443 0.000097487 0.000095072 0.000094151 0.000090247 0.007593796 0.007462128
 0.007250002 0.007050712
 0.000035869 0.000036233 0.000036117 0.000036028 0.000035688 0.000035223 0.000034895 0.000034315 0.000033772 0.000032788
 0.000032298 0.000031867 0.000030150 0.000028767 0.000028454 0.000027659 0.000027356 0.000026069 0.004050015 0.003973085
 0.003850166 0.003735746
 0.000009875 0.000009997 0.000009971 0.000009947 0.000009850 0.000009714 0.000009618 0.000009447 0.000009286 0.000008993
 0.000008847 0.000008719 0.000008204 0.000007788 0.000007693 0.000007453 0.000007360 0.000006970 0.002074718 0.002031993
 0.001964457 0.001902304
 0.000002515 0.000002552 0.000002548 0.000002542 0.000002517 0.000002481 0.000002455 0.000002409 0.000002365 0.000002286
 0.000002246 0.000002210 0.000002069 0.000001953 0.000001927 0.000001860 0.000001834 0.000001724 0.001041683 0.001019727
 0.000985242 0.000953736
 0.000000592 0.000000603 0.000000602 0.000000601 0.000000595 0.000000586 0.000000580 0.000000569 0.000000558 0.000000538
 0.000000528 0.000000519 0.000000483 0.000000454 0.000000447 0.000000430 0.000000423 0.000000395 0.000347567 0.000330073
 0.000303568 0.000279988
 0.472941369 0.000000273 0.000000284 0.000000286 0.000000292 0.000000297 0.000000299 0.000000301 0.000000302 0.000000302
 0.000000302 0.000000300 0.000000291 0.000000278 0.000000274 0.000000263 0.000000259 0.000000237 0.000000196 0.000341428
 0.000351300 0.000363840
 0.661929727 0.000001219 0.000001262 0.000001269 0.000001295 0.000001312 0.000001320 0.000001330 0.000001333 0.000001332
 0.000001329 0.000001322 0.000001284 0.000001234 0.000001216 0.000001173 0.000001155 0.000001068 0.000000912 0.001104873
 0.001107554 0.001120775
 0.840457976 0.000004962 0.000005118 0.000005141 0.000005234 0.000005292 0.000005319 0.000005349 0.000005360 0.000005350
 0.000005336 0.000005310 0.000005170 0.000004986 0.000004922 0.000004764 0.000004697 0.000004382 0.000003835 0.002153732
 0.002153444 0.002171172
 1.000000000 0.000018681 0.000019196 0.000019271 0.000019569 0.000019750 0.000019832 0.000019918 0.000019941 0.000019885
 0.000019831 0.000019732 0.000019215 0.000018587 0.000018370 0.000017842 0.000017617 0.000016570 0.000014793 0.004186928
 0.004176581 0.004196372
 0.969362855 0.000065058 0.000066610 0.000066828 0.000067696 0.000068200 0.000068417 0.000068623 0.000068645 0.000068392
 0.000068195 0.000067859 0.000066174 0.000064201 0.000063529 0.000061900 0.000061208 0.000058007 0.000052618 0.007799572
 0.007765383 0.007778517
 0.977572262 0.000209885 0.000214145 0.000214725 0.000217008 0.000218259 0.000218753 0.000219153 0.000219051 0.000218077
 0.000217420 0.000216360 0.000211296 0.000205580 0.000203661 0.000199042 0.000197093 0.000188115 0.000172687 0.014008389
 0.013926027 0.013913562
 0.975372791 0.000627384 0.000638018 0.000639415 0.000644820 0.000647549 0.000648486 0.000648980 0.000648245 0.000644955
 0.000642960 0.000639888 0.000625855 0.000610612 0.000605575 0.000593540 0.000588500 0.000565414 0.000523358 0.024233039
 0.024063921 0.023991289
 0.975962400 0.001737852 0.001761945 0.001764969 0.001776433 0.001781548 0.001782861 0.001782610 0.001779623 0.001769794
 0.001764276 0.001756120 0.001720364 0.001682991 0.001670848 0.001642077 0.001630121 0.001575739 0.001466197 0.040381167
 0.040070184 0.039882697
 0.975804627 0.004461221 0.004510636 0.004516488 0.004538085 0.004545942 0.004546626 0.004542703 0.004533269 0.004507124
 0.004493278 0.004473503 0.004389967 0.004305887 0.004279048 0.004216022 0.004190056 0.004072838 0.003801161 0.064814158
 0.064290874 0.063912302
 0.975847125 0.010613927 0.010705381 0.010715418 0.010751080 0.010759687 0.010756400 0.010741406 0.010716409 0.010654301
 0.010622852 0.010579212 0.010400839 0.010227717 0.010173447 0.010047188 0.009995642 0.009764869 0.009129586 0.100198656
 0.099384315 0.098721705
 0.975835919 0.023404280 0.023556314 0.023571352 0.023621777 0.023623861 0.023608960 0.023568006 0.023510788 0.023378856
 0.023314347 0.023226991 0.022880161 0.022554951 0.022454858 0.022224180 0.022130903 0.021716921 0.020334797 0.149187759
 0.148009375 0.146966681
 0.975839078 0.047833428 0.048058983 0.048078135 0.048136219 0.048116218 0.048076175 0.047985006 0.047870323 0.047619808
 0.047500651 0.047342654 0.046731092 0.046175983 0.046008240 0.045625292 0.045471955 0.044797596 0.042038031 0.213925168
 0.212336153 0.210837156
 0.975838363 0.090618789 0.090914406 0.090933941 0.090980954 0.090914547 0.090830706 0.090658084 0.090455681 0.090031184
 0.089833707 0.089576669 0.088603646 0.087747090 0.087492958 0.086918175 0.086690322 0.085697666 0.080703743 0.295410395
 0.293413818 0.291431069
 0.975838661 0.159150437 0.159486979 0.159500107 0.159506500 0.159365967 0.159219548 0.158936918 0.158622012 0.157982364
 0.157690197 0.157316208 0.155928239 0.154741570 0.154395968 0.153621420 0.153317526 0.152006477 0.143905774 0.392828166
 0.390495867 0.388078302
 0.975838661 0.259163290 0.259485602 0.259484202 0.259418309 0.259184748 0.258966565 0.258564323 0.258133709 0.257281721
 0.256898612 0.256415904 0.254656345 0.253194511 0.252776831 0.251849294 0.251489252 0.249952212 0.238301173 0.503002644
 0.500481725 0.497769922
 0.975838780 0.391387135 0.391628414 0.391606539 0.391450375 0.391129166 0.390850067 0.390353888 0.389840454 0.388847560
 0.388407260 0.387861222 0.385904640 0.384326577 0.383884907 0.382913440 0.382540703 0.380968124 0.366296351 0.620164514
 0.617664337 0.614883959
 0.975838840 0.548287809 0.548397064 0.548355043 0.548120260 0.547750294 0.547446072 0.546921909 0.546396315 0.545401514
 0.544966280 0.544435740 0.542567670 0.541110218 0.540711999 0.539845526 0.539517701 0.538154423 0.522265911 0.736192048
 0.733949721 0.731377661
 0.975838840 0.712656558 0.712626994 0.712573707 0.712306559 0.711954594 0.711678386 0.711216867 0.710768878 0.709939837
 0.709582329 0.709155440 0.707682669 0.706580818 0.706289232 0.705663860 0.705431700 0.704486489 0.690138698 0.841399252
 0.839629233 0.837536335
 0.975838900 0.859620392 0.859502971 0.859453678 0.859222829 0.858960032 0.858763278 0.858444989 0.858147740 0.857612669
 0.857386112 0.857123315 0.856241405 0.855622828 0.855467498 0.855142534 0.855026007 0.854570448 0.844444752 0.925805688
 0.924646258 0.923231244
 0.975838900 0.962371707 0.962261617 0.962232113 0.962101460 0.961972356 0.961880744 0.961738706 0.961613178 0.961396277
 0.961307108 0.961208701 0.960895121 0.960703552 0.960661530 0.960579872 0.960553706 0.960466862 0.955857933 0.980675220
 0.980148554 0.979482055
 0.975838900 1.000000000 1.000000000 1.000000000 1.000000000 1.000000000 1.000000000 1.000000000 1.000000000 1.000000000
 1.000000000 1.000000000 1.000000000 1.000000000 1.000000000 1.000000000 1.000000000 1.000000000 1.000000000 1.000000000
 1.000000000 1.000000000
 0.975838900 0.964354992 0.964531839 0.964560390 0.964674771 0.964751303 0.964794397 0.964847624 0.964878142 0.964907706
 0.964912832 0.964904964 0.964833200 0.964705110 0.964656591 0.964538097 0.964487016 0.964245737 0.966026127 0.981583595
 0.981897593 0.982345223
 0.975838900 0.862890959 0.863249302 0.863295734 0.863469839 0.863546550 0.863571465 0.863574743 0.863534391 0.863403440
 0.863331139 0.863216221 0.862726927 0.862207472 0.862040043 0.861651123 0.861491919 0.860776305 0.860909224 0.927451670
 0.927811742 0.928405762
 0.975838840 0.716153443 0.716637194 0.716686428 0.716853678 0.716865182 0.716825485 0.716706574 0.716531754 0.716130376
 0.715935409 0.715663910 0.714598358 0.713591754 0.713284492 0.712583840 0.712303460 0.711069584 0.707144380 0.843485415
 0.843633056 0.844065189
 0.975838780 0.551051438 0.551572144 0.551611364 0.551721513 0.551639140 0.551520586 0.551265478 0.550953507 0.550290227
 0.549979866 0.549568117 0.548004568 0.546607673 0.546193242 0.545258164 0.544888616 0.543283224 0.534890473 0.738368273
 0.738114059 0.738142967
 0.975838721 0.392905593 0.393379033 0.393402010 0.393436760 0.393273562 0.393095046 0.392744213 0.392345190 0.391526520
 0.391150653 0.390665114 0.388855457 0.387293696 0.386838794 0.385819167 0.385419577 0.383698046 0.372304618 0.622108459
 0.621368647 0.620869637
 0.975838661 0.259450525 0.259823531 0.259830803 0.259802312 0.259598285 0.259397149 0.259018987 0.258606106 0.257776976
 0.257400751 0.256923497 0.255166501 0.253686994 0.253261507 0.252312273 0.251942337 0.250358015 0.238319114 0.504483223
 0.503286004 0.502264261
 0.975838602 0.158582211 0.158840209 0.158836752 0.158773124 0.158572763 0.158386081 0.158044532 0.157681599 0.156963646
 0.156640574 0.156236202 0.154760972 0.153541818 0.153194398 0.152421907 0.152122021 0.150842577 0.140251741 0.393737108
 0.392199963 0.390769273
 0.975838304 0.089674793 0.089832440 0.089824207 0.089753538 0.089588210 0.089439698 0.089173079 0.088895351 0.088352129
 0.088109247 0.087808453 0.086718723 0.085831359 0.085580133 0.085022807 0.084806934 0.083888032 0.075883433 0.295759052
 0.294048607 0.292386264
 0.975838900 0.046893973 0.046979278 0.046970733 0.046911266 0.046793148 0.046689764 0.046506781 0.046319127 0.045955371
 0.045793556 0.045594905 0.044879138 0.044303071 0.044140708 0.043780949 0.043641727 0.043049529 0.037759610 0.213814184
 0.212102294 0.210398242
 0.975836217 0.022669945 0.022710796 0.022704171 0.022662591 0.022588320 0.022524578 0.022413034 0.022300078 0.022082735
 0.021986444 0.021869106 0.021448102 0.021112319 0.021017928 0.020808827 0.020727878 0.020383276 0.017292161 0.148764104
 0.147192642 0.145607516
 0.975845635 0.010129158 0.010146406 0.010142149 0.010117088 0.010075583 0.010040504 0.009979698 0.009918767 0.009802243
 0.009750788 0.009688481 0.009465610 0.009289025 0.009239429 0.009129479 0.009086845 0.008904943 0.007295132 0.099614128
 0.098275505 0.096916519
 0.975809515 0.004182500 0.004188863 0.004186509 0.004173245 0.004152497 0.004135174 0.004105393 0.004075813 0.004019530
 0.003994739 0.003964880 0.003858289 0.003774189 0.003750551 0.003698051 0.003677636 0.003590225 0.002838402 0.064195491
 0.063129276 0.062045123
 0.975943565 0.001596001 0.001598017 0.001596872 0.001590641 0.001581321 0.001573615 0.001560465 0.001547500 0.001522930
 0.001512128 0.001499176 0.001452977 0.001416591 0.001406340 0.001383506 0.001374593 0.001336243 0.001019712 0.039815336
 0.039017089 0.038207106
 0.975442648 0.000562857 0.000563385 0.000562890 0.000560274 0.000556499 0.000553402 0.000548152 0.000543008 0.000533290
 0.000529022 0.000523923 0.000505729 0.000491390 0.000487334 0.000478265 0.000474707 0.000459310 0.000338603 0.023766236
 0.023202360 0.022633100
 0.977311313 0.000183481 0.000183584 0.000183393 0.000182406 0.000181024 0.000179897 0.000177998 0.000176146 0.000172656
 0.000171123 0.000169297 0.000162771 0.000157611 0.000156144 0.000152847 0.000151546 0.000145879 0.000104001 0.013653544
 0.013276651 0.012899052
 0.970336437 0.000055296 0.000055304 0.000055238 0.000054902 0.000054444 0.000054071 0.000053448 0.000052842 0.000051701
 0.000051200 0.000050604 0.000048467 0.000046768 0.000046281 0.000045182 0.000044746 0.000042830 0.000029558 0.007548762
 0.007309878 0.007072908
 0.996365964 0.000015410 0.000015405 0.000015384 0.000015281 0.000015143 0.000015031 0.000014845 0.000014665 0.000014325
 0.000014175 0.000013997 0.000013357 0.000012844 0.000012696 0.000012359 0.000012225 0.000011630 0.000007773 0.004018557
 0.003874742 0.003733757
 0.879837632 0.000003972 0.000003969 0.000003963 0.000003934 0.000003897 0.000003866 0.000003815 0.000003766 0.000003674
 0.000003633 0.000003584 0.000003409 0.000003266 0.000003225 0.000003130 0.000003092 0.000002922 0.000001891 0.002053905
 0.001971491 0.001891854
 0.674517334 0.000000944 0.000000943 0.000000941 0.000000934 0.000000925 0.000000917 0.000000904 0.000000892 0.000000869
 0.000000859 0.000000847 0.000000803 0.000000767 0.000000756 0.000000732 0.000000722 0.000000677 0.000000424 0.001025294
 0.000980633 0.000938019
 0.511629879 0.000000204 0.000000204 0.000000204 0.000000202 0.000000200 0.000000198 0.000000195 0.000000193 0.000000188
 0.000000185 0.000000183 0.000000172 0.000000164 0.000000162 0.000000156 0.000000154 0.000000143 0.000000086 0.000363266
 0.000336600 0.000312484
 0.430654675 0.000000074 0.000000077 0.000000077 0.000000079 0.000000080 0.000000081 0.000000082 0.000000082 0.000000082
 0.000000082 0.000000082 0.000000080 0.000000076 0.000000075 0.000000072 0.000000071 0.000000065 0.000000053 0.000242192
 0.000239855 0.000240607
 0.801279008 0.000000391 0.000000403 0.000000406 0.000000413 0.000000419 0.000000422 0.000000426 0.000000428 0.000000429
 0.000000428 0.000000427 0.000000416 0.000000401 0.000000396 0.000000382 0.000000376 0.000000347 0.000000297 0.001016252
 0.000992050 0.000984163
 1.000000000 0.000001759 0.000001808 0.000001821 0.000001850 0.000001873 0.000001884 0.000001899 0.000001905 0.000001906
 0.000001902 0.000001896 0.000001850 0.000001785 0.000001766 0.000001710 0.000001685 0.000001570 0.000001357 0.002007534
 0.001962127 0.001943516
 0.983379304 0.000007249 0.000007428 0.000007474 0.000007578 0.000007656 0.000007694 0.000007739 0.000007755 0.000007748
 0.000007728 0.000007703 0.000007518 0.000007272 0.000007202 0.000006997 0.000006906 0.000006487 0.000005725 0.003942442
 0.003859197 0.003819077
 0.987833023 0.000027608 0.000028209 0.000028361 0.000028694 0.000028933 0.000029047 0.000029171 0.000029197 0.000029132
 0.000029046 0.000028945 0.000028268 0.000027412 0.000027172 0.000026480 0.000026177 0.000024782 0.000022239 0.007415337
 0.007269969 0.007189599
 0.986639678 0.000097178 0.000099010 0.000099464 0.000100435 0.000101097 0.000101392 0.000101683 0.000101678 0.000101333
 0.000100998 0.000100633 0.000098356 0.000095624 0.000094874 0.000092728 0.000091796 0.000087545 0.000079560 0.013432328
 0.013189944 0.013039492
 0.986959517 0.000316091 0.000321178 0.000322409 0.000324965 0.000326594 0.000327262 0.000327797 0.000327521 0.000326104
 0.000324950 0.000323756 0.000316743 0.000308737 0.000306582 0.000300479 0.000297856 0.000286004 0.000262276 0.023413556
 0.023028154 0.022763740
 0.986873865 0.000949937 0.000962762 0.000965782 0.000971840 0.000975370 0.000976629 0.000977217 0.000975780 0.000970900
 0.000967345 0.000963807 0.000944082 0.000922597 0.000916924 0.000901040 0.000894287 0.000864086 0.000797214 0.039276872
 0.038693104 0.038255796
 0.986896992 0.002637018 0.002666299 0.002672991 0.002685848 0.002692443 0.002694231 0.002693626 0.002688432 0.002673888
 0.002664072 0.002654605 0.002604081 0.002551395 0.002537750 0.002499981 0.002484107 0.002413902 0.002235771 0.063409224
 0.062567994 0.061886564
 0.986890912 0.006759921 0.006820267 0.006833590 0.006857831 0.006868014 0.006869165 0.006863362 0.006848140 0.006810093
 0.006785800 0.006762953 0.006645453 0.006527762 0.006497855 0.006416028 0.006382042 0.006233489 0.005788752 0.098518319
 0.097366974 0.096366331
 0.986892521 0.015996894 0.016108640 0.016132329 0.016172452 0.016184052 0.016180780 0.016160280 0.016122347 0.016034387
 0.015980542 0.015930921 0.015683692 0.015445069 0.015385540 0.015224550 0.015158495 0.014873219 0.013844322 0.147309870
 0.145816475 0.144432634
 0.986892164 0.034933079 0.035117861 0.035155151 0.035212252 0.035217285 0.035201315 0.035148285 0.035066325 0.034886163
 0.034779470 0.034682784 0.034214109 0.033776928 0.033669796 0.033383384 0.033267330 0.032772128 0.030593505 0.211981878
 0.210151121 0.208351523
 0.986892283 0.070368722 0.070639141 0.070690401 0.070757493 0.070739493 0.070697144 0.070585094 0.070430294 0.070103504
 0.069915123 0.069746837 0.068950459 0.068230778 0.068057455 0.067599304 0.067416012 0.066643231 0.062471449 0.293575019
 0.291461825 0.289266795
 0.986892283 0.130706355 0.131051868 0.131111920 0.131170511 0.131105497 0.131019935 0.130819499 0.130563468 0.130040213
 0.129745349 0.129485220 0.128280506 0.127223924 0.126973763 0.126319870 0.126061648 0.124985777 0.117844477 0.391286314
 0.389001310 0.386500150
 0.986892402 0.223781645 0.224158213 0.224215403 0.224237531 0.224101841 0.223959953 0.223652855 0.223283261 0.222548231
 0.222142309 0.221788272 0.220181093 0.218811974 0.218493313 0.217669785 0.217348948 0.216027573 0.205229178 0.501911223
 0.499613494 0.496967256
 0.986892402 0.353026330 0.353361100 0.353399992 0.353358924 0.353143454 0.352946132 0.352543235 0.352081537 0.351185650
 0.350700170 0.350281328 0.348417073 0.346875399 0.346522957 0.345622867 0.345277309 0.343870610 0.329650700 0.619608700
 0.617483437 0.614908278
 0.986892402 0.512979448 0.513196766 0.513205051 0.513091683 0.512816191 0.512586236 0.512138605 0.511647880 0.510718226
 0.510223925 0.509802341 0.507964671 0.506493926 0.506164432 0.505334258 0.505020976 0.503760993 0.487775326 0.736152709
 0.734376609 0.732107222
 0.986892402 0.686392307 0.686453402 0.686430037 0.686266065 0.685981810 0.685761809 0.685352147 0.684922397 0.684129298
 0.683716595 0.683369398 0.681892574 0.680758059 0.680510521 0.679897487 0.679671466 0.678775489 0.663935781 0.841743648
 0.840444148 0.838683426
 0.986892402 0.845491350 0.845426023 0.845385134 0.845221877 0.844995379 0.844832242 0.844542384 0.844253361 0.843737364
 0.843476474 0.843260944 0.842376232 0.841737866 0.841604352 0.841283500 0.841170013 0.840730190 0.830103755 0.926306665
 0.925528169 0.924396038
 0.986892402 0.958543658 0.958449066 0.958415985 0.958314061 0.958196700 0.958118618 0.957987845 0.957866311 0.957660675
